,transactionType,datetime_transaction,transactionType,transactionAmount,merchantName,isFraud,accountNumber
86951,PURCHASE,2016-01-08 23:26:24,PURCHASE,41.44,Renaissance Hotel,False,882815134
86952,PURCHASE,2016-01-08 23:35:52,PURCHASE,144.47,Blue Mountain Online Services,False,882815134
86953,PURCHASE,2016-01-08 23:37:30,PURCHASE,22.24,Next Day Online Services,False,882815134
86954,PURCHASE,2016-01-08 23:49:10,PURCHASE,51.58,Hilton Hotels,False,882815134
86955,PURCHASE,2016-01-09 00:07:00,PURCHASE,226.88,Blue Mountain Online Services,False,882815134
86956,PURCHASE,2016-01-09 00:17:55,PURCHASE,112.35,Hilton Hotels,False,882815134
86957,PURCHASE,2016-01-09 01:00:11,PURCHASE,103.19,Renaissance Hotel,False,882815134
86958,PURCHASE,2016-01-09 02:49:51,PURCHASE,233.38,Hyatt House,False,882815134
86959,PURCHASE,2016-01-09 03:29:17,PURCHASE,13.11,Renaissance Hotel,False,882815134
86960,PURCHASE,2016-01-09 03:40:55,PURCHASE,280.18,Renaissance Hotel,False,882815134
86961,PURCHASE,2016-01-09 03:41:09,PURCHASE,203.72,Renaissance Hotel,False,882815134
86962,REVERSAL,2016-01-09 03:43:37,REVERSAL,203.72,Renaissance Hotel,False,882815134
86963,PURCHASE,2016-01-09 04:20:43,PURCHASE,103.5,Hilton Hotels,False,882815134
86964,PURCHASE,2016-01-09 04:26:44,PURCHASE,31.29,Hyatt House,False,882815134
86965,PURCHASE,2016-01-09 05:06:19,PURCHASE,69.59,Renaissance Hotel,False,882815134
86966,PURCHASE,2016-01-09 05:06:47,PURCHASE,69.59,Renaissance Hotel,False,882815134
86967,PURCHASE,2016-01-09 05:08:49,PURCHASE,69.59,Renaissance Hotel,False,882815134
86968,PURCHASE,2016-01-09 05:12:46,PURCHASE,26.5,Renaissance Hotel,False,882815134
86969,PURCHASE,2016-01-09 05:20:04,PURCHASE,42.87,Rodeway Inn,False,882815134
86970,PURCHASE,2016-01-09 05:48:44,PURCHASE,82.17,Next Day eCards,False,882815134
86971,PURCHASE,2016-01-09 07:19:04,PURCHASE,139.13,Renaissance Hotel,False,882815134
86972,PURCHASE,2016-01-09 07:50:15,PURCHASE,186.45,Renaissance Hotel,False,882815134
86973,PURCHASE,2016-01-09 07:59:18,PURCHASE,127.37,Renaissance Hotel,False,882815134
86974,PURCHASE,2016-01-09 08:55:17,PURCHASE,79.89,Fresh Flowers,False,882815134
86975,PURCHASE,2016-01-09 09:32:28,PURCHASE,105.69,Rodeway Inn,False,882815134
86976,ADDRESS_VERIFICATION,2016-01-09 10:45:17,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
86977,PURCHASE,2016-01-09 10:54:40,PURCHASE,67.71,Renaissance Hotel,False,882815134
86978,PURCHASE,2016-01-09 10:57:27,PURCHASE,67.71,Renaissance Hotel,False,882815134
86979,PURCHASE,2016-01-09 11:00:27,PURCHASE,15.8,Renaissance Hotel,False,882815134
86980,PURCHASE,2016-01-09 12:15:59,PURCHASE,20.8,Hilton Hotels,False,882815134
86981,PURCHASE,2016-01-09 13:31:38,PURCHASE,146.83,Fresh Online Services,False,882815134
86982,PURCHASE,2016-01-09 14:05:11,PURCHASE,99.59,Fresh Online Services,False,882815134
86983,PURCHASE,2016-01-09 14:07:29,PURCHASE,12.54,Renaissance Hotel,False,882815134
86984,ADDRESS_VERIFICATION,2016-01-09 14:25:41,ADDRESS_VERIFICATION,0.0,Next Day Online Services,False,882815134
86985,PURCHASE,2016-01-09 14:36:14,PURCHASE,274.95,Fresh Flowers,False,882815134
86986,PURCHASE,2016-01-09 14:44:49,PURCHASE,381.73,Rodeway Inn,False,882815134
86987,PURCHASE,2016-01-09 15:19:28,PURCHASE,32.82,Rodeway Inn,False,882815134
86988,PURCHASE,2016-01-09 16:30:35,PURCHASE,286.94,Rodeway Inn,False,882815134
86989,PURCHASE,2016-01-09 16:33:54,PURCHASE,166.18,Rodeway Inn,False,882815134
86990,PURCHASE,2016-01-09 17:00:06,PURCHASE,386.01,Rodeway Inn,False,882815134
86991,PURCHASE,2016-01-09 17:16:20,PURCHASE,104.2,Hilton Hotels,False,882815134
86992,PURCHASE,2016-01-09 17:19:44,PURCHASE,139.21,Rodeway Inn,False,882815134
86993,PURCHASE,2016-01-09 17:24:58,PURCHASE,262.34,Hilton Hotels,False,882815134
86994,PURCHASE,2016-01-09 17:33:08,PURCHASE,287.79,Hilton Hotels,False,882815134
86995,PURCHASE,2016-01-09 17:33:27,PURCHASE,217.7,Rodeway Inn,False,882815134
86996,PURCHASE,2016-01-09 17:48:31,PURCHASE,561.84,Mobile eCards,False,882815134
86997,PURCHASE,2016-01-09 18:35:30,PURCHASE,158.25,Hyatt House,False,882815134
86998,PURCHASE,2016-01-09 19:26:23,PURCHASE,114.29,Hilton Hotels,False,882815134
86999,PURCHASE,2016-01-09 20:22:00,PURCHASE,7.67,Renaissance Hotel,False,882815134
87000,PURCHASE,2016-01-09 20:24:01,PURCHASE,111.99,Mobile eCards,False,882815134
87001,PURCHASE,2016-01-09 21:06:54,PURCHASE,633.82,Rodeway Inn,False,882815134
87002,PURCHASE,2016-01-09 22:02:06,PURCHASE,137.36,Renaissance Hotel,False,882815134
87003,PURCHASE,2016-01-09 22:49:26,PURCHASE,258.24,Hyatt House,False,882815134
87004,PURCHASE,2016-01-10 00:40:10,PURCHASE,248.41,Hilton Hotels,False,882815134
87005,PURCHASE,2016-01-10 01:34:18,PURCHASE,62.36,Hyatt House,False,882815134
87006,PURCHASE,2016-01-10 01:42:50,PURCHASE,202.0,Hilton Hotels,False,882815134
87007,PURCHASE,2016-01-10 02:39:34,PURCHASE,23.25,Hilton Hotels,False,882815134
87008,PURCHASE,2016-01-10 04:41:03,PURCHASE,120.33,Rodeway Inn,False,882815134
87009,PURCHASE,2016-01-10 05:04:30,PURCHASE,314.27,Blue Mountain eCards,False,882815134
87010,PURCHASE,2016-01-10 05:38:49,PURCHASE,345.49,Rodeway Inn,False,882815134
87011,PURCHASE,2016-01-10 05:45:05,PURCHASE,227.01,Renaissance Hotel,False,882815134
87012,PURCHASE,2016-01-10 06:13:29,PURCHASE,17.21,Hilton Hotels,False,882815134
87013,PURCHASE,2016-01-10 06:51:32,PURCHASE,11.6,Hyatt House,False,882815134
87014,PURCHASE,2016-01-10 06:51:44,PURCHASE,11.6,Hyatt House,False,882815134
87015,PURCHASE,2016-01-10 06:52:57,PURCHASE,11.6,Hyatt House,False,882815134
87016,PURCHASE,2016-01-10 07:22:48,PURCHASE,68.43,Renaissance Hotel,False,882815134
87017,PURCHASE,2016-01-10 08:40:59,PURCHASE,470.22,Renaissance Hotel,False,882815134
87018,PURCHASE,2016-01-10 09:00:43,PURCHASE,167.73,Renaissance Hotel,False,882815134
87019,PURCHASE,2016-01-10 09:50:49,PURCHASE,54.02,Rodeway Inn,False,882815134
87020,PURCHASE,2016-01-10 09:54:06,PURCHASE,286.42,Rodeway Inn,False,882815134
87021,PURCHASE,2016-01-10 10:00:48,PURCHASE,453.3,Renaissance Hotel,False,882815134
87022,PURCHASE,2016-01-10 10:22:55,PURCHASE,228.25,Renaissance Hotel,False,882815134
87023,PURCHASE,2016-01-10 10:39:05,PURCHASE,52.27,Rodeway Inn,False,882815134
87024,PURCHASE,2016-01-10 10:42:18,PURCHASE,0.02,Walgreens,False,882815134
87025,PURCHASE,2016-01-10 11:16:13,PURCHASE,405.58,Hilton Hotels,False,882815134
87026,PURCHASE,2016-01-10 11:54:19,PURCHASE,56.99,Hyatt House,False,882815134
87027,PURCHASE,2016-01-10 11:54:57,PURCHASE,56.99,Hyatt House,False,882815134
87028,PURCHASE,2016-01-10 13:00:31,PURCHASE,14.67,Rodeway Inn,False,882815134
87029,PURCHASE,2016-01-10 13:27:16,PURCHASE,241.36,Hilton Hotels,False,882815134
87030,PURCHASE,2016-01-10 13:48:42,PURCHASE,71.6,Hilton Hotels,False,882815134
87031,PURCHASE,2016-01-10 15:11:41,PURCHASE,635.62,Hilton Hotels,False,882815134
87032,PURCHASE,2016-01-10 15:33:38,PURCHASE,241.85,Renaissance Hotel,False,882815134
87033,PURCHASE,2016-01-10 15:42:08,PURCHASE,364.4,Renaissance Hotel,False,882815134
87034,PURCHASE,2016-01-10 16:01:38,PURCHASE,3.47,Rodeway Inn,False,882815134
87035,PURCHASE,2016-01-10 16:13:29,PURCHASE,12.24,Fresh Flowers,False,882815134
87036,PURCHASE,2016-01-10 16:38:22,PURCHASE,61.34,Rodeway Inn,False,882815134
87037,PURCHASE,2016-01-10 17:24:35,PURCHASE,115.52,Hilton Hotels,False,882815134
87038,PURCHASE,2016-01-10 17:27:38,PURCHASE,290.46,Hilton Hotels,False,882815134
87039,PURCHASE,2016-01-10 17:35:17,PURCHASE,188.95,Hilton Hotels,False,882815134
87040,PURCHASE,2016-01-10 18:15:12,PURCHASE,24.79,Renaissance Hotel,False,882815134
87041,PURCHASE,2016-01-10 19:14:53,PURCHASE,87.35,Renaissance Hotel,False,882815134
87042,PURCHASE,2016-01-10 19:23:55,PURCHASE,448.32,Mobile eCards,False,882815134
87043,PURCHASE,2016-01-10 19:25:21,PURCHASE,192.27,Mobile eCards,False,882815134
87044,PURCHASE,2016-01-10 20:15:44,PURCHASE,107.31,Rodeway Inn,False,882815134
87045,PURCHASE,2016-01-10 20:17:58,PURCHASE,288.09,Hilton Hotels,False,882815134
87046,PURCHASE,2016-01-10 21:05:59,PURCHASE,159.13,Next Day Online Services,False,882815134
87047,PURCHASE,2016-01-10 22:07:57,PURCHASE,148.8,Hilton Hotels,False,882815134
87048,REVERSAL,2016-01-10 22:08:20,REVERSAL,148.8,Hilton Hotels,False,882815134
87049,PURCHASE,2016-01-10 22:09:08,PURCHASE,109.27,Rodeway Inn,False,882815134
87050,PURCHASE,2016-01-10 22:09:51,PURCHASE,17.27,Holiday Inn,False,882815134
87051,REVERSAL,2016-01-10 22:11:22,REVERSAL,17.27,Holiday Inn,False,882815134
87052,PURCHASE,2016-01-10 23:41:02,PURCHASE,276.77,Hilton Hotels,False,882815134
87053,PURCHASE,2016-01-11 01:15:57,PURCHASE,134.28,Fresh Online Services,False,882815134
87054,PURCHASE,2016-01-11 01:30:52,PURCHASE,678.0,Renaissance Hotel,False,882815134
87055,PURCHASE,2016-01-11 02:05:01,PURCHASE,407.78,Hilton Hotels,True,882815134
87056,PURCHASE,2016-01-11 02:39:24,PURCHASE,387.38,Holiday Inn,False,882815134
87057,PURCHASE,2016-01-11 03:46:53,PURCHASE,312.53,Rodeway Inn,False,882815134
87058,PURCHASE,2016-01-11 04:26:19,PURCHASE,63.11,Rodeway Inn,False,882815134
87059,PURCHASE,2016-01-11 04:41:36,PURCHASE,11.44,Hilton Hotels,False,882815134
87060,PURCHASE,2016-01-11 04:59:43,PURCHASE,347.66,Hilton Hotels,False,882815134
87061,PURCHASE,2016-01-11 05:17:08,PURCHASE,89.61,Rodeway Inn,False,882815134
87062,PURCHASE,2016-01-11 05:55:31,PURCHASE,91.9,Renaissance Hotel,False,882815134
87063,PURCHASE,2016-01-11 05:57:27,PURCHASE,74.36,Next Day eCards,False,882815134
87064,PURCHASE,2016-01-11 07:17:41,PURCHASE,405.94,Renaissance Hotel,False,882815134
87065,PURCHASE,2016-01-11 08:06:07,PURCHASE,65.59,Hyatt House,False,882815134
87066,PURCHASE,2016-01-11 08:39:14,PURCHASE,58.88,Hilton Hotels,False,882815134
87067,PURCHASE,2016-01-11 11:07:07,PURCHASE,73.32,Mobile eCards,False,882815134
87068,PURCHASE,2016-01-11 11:43:11,PURCHASE,33.89,Hyatt House,False,882815134
87069,PURCHASE,2016-01-11 11:56:48,PURCHASE,356.26,Rodeway Inn,False,882815134
87070,PURCHASE,2016-01-11 12:16:19,PURCHASE,108.75,Fresh Online Services,False,882815134
87071,ADDRESS_VERIFICATION,2016-01-11 14:09:21,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
87072,PURCHASE,2016-01-11 15:21:30,PURCHASE,82.26,Hyatt House,False,882815134
87073,PURCHASE,2016-01-11 16:05:31,PURCHASE,123.9,Hilton Hotels,False,882815134
87074,PURCHASE,2016-01-11 16:39:59,PURCHASE,212.51,Next Day eCards,False,882815134
87075,PURCHASE,2016-01-11 17:20:36,PURCHASE,122.22,Hilton Hotels,False,882815134
87076,PURCHASE,2016-01-11 17:22:28,PURCHASE,49.2,Fresh Flowers,False,882815134
87077,PURCHASE,2016-01-11 18:05:06,PURCHASE,86.57,Rodeway Inn,False,882815134
87078,PURCHASE,2016-01-11 18:26:48,PURCHASE,308.57,Blue Mountain Online Services,False,882815134
87079,PURCHASE,2016-01-11 19:19:01,PURCHASE,182.9,Rodeway Inn,False,882815134
87080,PURCHASE,2016-01-11 20:59:26,PURCHASE,344.83,Hilton Hotels,False,882815134
87081,PURCHASE,2016-01-11 21:42:24,PURCHASE,213.31,Renaissance Hotel,False,882815134
87082,PURCHASE,2016-01-11 22:03:18,PURCHASE,394.24,Hyatt House,False,882815134
87083,PURCHASE,2016-01-11 22:25:06,PURCHASE,65.33,Hilton Hotels,False,882815134
87084,PURCHASE,2016-01-11 23:32:53,PURCHASE,24.33,Hilton Hotels,False,882815134
87085,REVERSAL,2016-01-12 00:40:08,REVERSAL,77.19,Aloft,False,882815134
87086,PURCHASE,2016-01-12 00:52:48,PURCHASE,6.1,Rodeway Inn,False,882815134
87087,PURCHASE,2016-01-12 01:11:33,PURCHASE,156.76,Renaissance Hotel,False,882815134
87088,PURCHASE,2016-01-12 01:58:32,PURCHASE,186.7,Hyatt House,False,882815134
87089,PURCHASE,2016-01-12 02:48:19,PURCHASE,162.11,Hyatt House,False,882815134
87090,PURCHASE,2016-01-12 04:53:55,PURCHASE,9.83,Renaissance Hotel,False,882815134
87091,PURCHASE,2016-01-12 04:56:23,PURCHASE,169.78,Fresh Flowers,False,882815134
87092,PURCHASE,2016-01-12 05:47:22,PURCHASE,121.37,Hilton Hotels,False,882815134
87093,PURCHASE,2016-01-12 07:46:57,PURCHASE,16.42,Hilton Hotels,False,882815134
87094,PURCHASE,2016-01-12 08:31:01,PURCHASE,58.26,Hilton Hotels,False,882815134
87095,PURCHASE,2016-01-12 10:27:06,PURCHASE,219.71,Rodeway Inn,False,882815134
87096,REVERSAL,2016-01-12 10:29:51,REVERSAL,154.05,Rodeway Inn,False,882815134
87097,PURCHASE,2016-01-12 10:52:37,PURCHASE,41.71,Hilton Hotels,False,882815134
87098,PURCHASE,2016-01-12 12:39:36,PURCHASE,14.87,Rodeway Inn,False,882815134
87099,PURCHASE,2016-01-12 12:40:21,PURCHASE,256.77,Rodeway Inn,False,882815134
87100,ADDRESS_VERIFICATION,2016-01-12 13:59:59,ADDRESS_VERIFICATION,0.0,Renaissance Hotel,False,882815134
87101,PURCHASE,2016-01-12 14:08:38,PURCHASE,73.43,Hyatt House,False,882815134
87102,PURCHASE,2016-01-12 15:22:57,PURCHASE,37.84,Hilton Hotels,False,882815134
87103,PURCHASE,2016-01-12 15:30:01,PURCHASE,8.09,Renaissance Hotel,False,882815134
87104,PURCHASE,2016-01-12 15:31:04,PURCHASE,29.18,Rodeway Inn,False,882815134
87105,PURCHASE,2016-01-12 16:22:03,PURCHASE,59.05,Hyatt House,False,882815134
87106,PURCHASE,2016-01-12 16:41:06,PURCHASE,489.53,Hilton Hotels,False,882815134
87107,PURCHASE,2016-01-12 17:35:41,PURCHASE,281.41,Hilton Hotels,False,882815134
87108,PURCHASE,2016-01-12 18:33:26,PURCHASE,112.93,Rodeway Inn,False,882815134
87109,PURCHASE,2016-01-12 18:36:42,PURCHASE,261.93,Hyatt House,False,882815134
87110,PURCHASE,2016-01-12 19:18:04,PURCHASE,203.81,Renaissance Hotel,False,882815134
87111,PURCHASE,2016-01-12 19:56:45,PURCHASE,3.79,Rodeway Inn,False,882815134
87112,PURCHASE,2016-01-12 20:30:29,PURCHASE,239.97,Rodeway Inn,False,882815134
87113,PURCHASE,2016-01-12 20:45:31,PURCHASE,315.61,Rodeway Inn,False,882815134
87114,PURCHASE,2016-01-12 22:11:24,PURCHASE,31.7,Hilton Hotels,False,882815134
87115,PURCHASE,2016-01-12 23:09:10,PURCHASE,24.56,Renaissance Hotel,False,882815134
87116,PURCHASE,2016-01-13 00:13:11,PURCHASE,102.89,Rodeway Inn,False,882815134
87117,PURCHASE,2016-01-13 00:14:52,PURCHASE,124.46,Rodeway Inn,False,882815134
87118,PURCHASE,2016-01-13 00:21:42,PURCHASE,94.74,Hilton Hotels,False,882815134
87119,PURCHASE,2016-01-13 01:39:55,PURCHASE,567.55,Rodeway Inn,False,882815134
87120,PURCHASE,2016-01-13 03:22:26,PURCHASE,2.75,Hilton Hotels,False,882815134
87121,PURCHASE,2016-01-13 03:35:12,PURCHASE,131.24,Renaissance Hotel,False,882815134
87122,PURCHASE,2016-01-13 04:11:59,PURCHASE,297.15,Hilton Hotels,False,882815134
87123,PURCHASE,2016-01-13 04:22:20,PURCHASE,167.84,Hilton Hotels,False,882815134
87124,REVERSAL,2016-01-13 04:24:59,REVERSAL,167.84,Hilton Hotels,False,882815134
87125,PURCHASE,2016-01-13 04:25:45,PURCHASE,310.28,Blue Mountain eCards,False,882815134
87126,PURCHASE,2016-01-13 04:32:12,PURCHASE,54.95,Hilton Hotels,False,882815134
87127,PURCHASE,2016-01-13 04:40:04,PURCHASE,63.26,Renaissance Hotel,False,882815134
87128,PURCHASE,2016-01-13 05:16:24,PURCHASE,80.51,Rodeway Inn,False,882815134
87129,PURCHASE,2016-01-13 05:26:08,PURCHASE,265.83,Next Day eCards,False,882815134
87130,PURCHASE,2016-01-13 06:30:34,PURCHASE,180.39,Hilton Hotels,False,882815134
87131,PURCHASE,2016-01-13 07:11:45,PURCHASE,7.2,Hilton Hotels,False,882815134
87132,PURCHASE,2016-01-13 07:21:29,PURCHASE,116.75,Renaissance Hotel,False,882815134
87133,PURCHASE,2016-01-13 07:22:14,PURCHASE,20.06,Hilton Hotels,False,882815134
87134,PURCHASE,2016-01-13 07:24:09,PURCHASE,20.06,Hilton Hotels,False,882815134
87135,PURCHASE,2016-01-13 07:26:15,PURCHASE,20.06,Hilton Hotels,False,882815134
87136,PURCHASE,2016-01-13 08:47:10,PURCHASE,86.19,Hilton Hotels,False,882815134
87137,PURCHASE,2016-01-13 09:27:39,PURCHASE,479.89,Rodeway Inn,False,882815134
87138,PURCHASE,2016-01-13 10:25:24,PURCHASE,249.28,Fresh Flowers,False,882815134
87139,PURCHASE,2016-01-13 11:12:27,PURCHASE,71.2,Rodeway Inn,False,882815134
87140,PURCHASE,2016-01-13 11:44:45,PURCHASE,64.57,Next Day eCards,False,882815134
87141,PURCHASE,2016-01-13 13:19:23,PURCHASE,331.33,Hilton Hotels,False,882815134
87142,PURCHASE,2016-01-13 13:58:28,PURCHASE,25.67,Rodeway Inn,False,882815134
87143,PURCHASE,2016-01-13 14:13:02,PURCHASE,34.79,Renaissance Hotel,False,882815134
87144,PURCHASE,2016-01-13 14:27:56,PURCHASE,241.62,Hyatt House,False,882815134
87145,PURCHASE,2016-01-13 15:25:39,PURCHASE,298.21,Hyatt House,False,882815134
87146,PURCHASE,2016-01-13 16:02:40,PURCHASE,68.82,Renaissance Hotel,False,882815134
87147,PURCHASE,2016-01-13 16:29:20,PURCHASE,16.05,Hyatt House,False,882815134
87148,PURCHASE,2016-01-13 16:56:21,PURCHASE,66.02,Rodeway Inn,False,882815134
87149,PURCHASE,2016-01-13 19:08:07,PURCHASE,54.16,Hyatt House,False,882815134
87150,PURCHASE,2016-01-13 19:15:02,PURCHASE,347.87,Renaissance Hotel,False,882815134
87151,PURCHASE,2016-01-13 20:40:24,PURCHASE,437.67,Rodeway Inn,False,882815134
87152,PURCHASE,2016-01-13 21:40:01,PURCHASE,57.71,Hyatt House,False,882815134
87153,PURCHASE,2016-01-13 22:05:35,PURCHASE,286.08,Rodeway Inn,False,882815134
87154,PURCHASE,2016-01-13 22:38:01,PURCHASE,8.69,Next Day Online Services,False,882815134
87155,PURCHASE,2016-01-13 23:09:01,PURCHASE,27.65,Hyatt House,False,882815134
87156,PURCHASE,2016-01-13 23:09:19,PURCHASE,27.65,Hyatt House,False,882815134
87157,PURCHASE,2016-01-13 23:44:38,PURCHASE,583.62,Rodeway Inn,False,882815134
87158,PURCHASE,2016-01-14 00:01:01,PURCHASE,71.02,Hilton Hotels,False,882815134
87159,PURCHASE,2016-01-14 00:12:18,PURCHASE,239.33,Fresh Flowers,False,882815134
87160,,2016-01-14 00:46:30,,691.83,Next Day eCards,False,882815134
87161,ADDRESS_VERIFICATION,2016-01-14 02:59:50,ADDRESS_VERIFICATION,0.0,Rodeway Inn,False,882815134
87162,PURCHASE,2016-01-14 03:25:31,PURCHASE,6.12,Hyatt House,False,882815134
87163,PURCHASE,2016-01-14 04:03:12,PURCHASE,395.58,Hyatt House,False,882815134
87164,REVERSAL,2016-01-14 04:03:31,REVERSAL,395.58,Hyatt House,False,882815134
87165,PURCHASE,2016-01-14 05:56:19,PURCHASE,85.53,Renaissance Hotel,False,882815134
87166,PURCHASE,2016-01-14 06:59:20,PURCHASE,35.01,Fresh eCards,False,882815134
87167,PURCHASE,2016-01-14 07:04:45,PURCHASE,305.9,Hilton Hotels,False,882815134
87168,PURCHASE,2016-01-14 08:01:15,PURCHASE,322.64,Hilton Hotels,False,882815134
87169,PURCHASE,2016-01-14 09:43:09,PURCHASE,127.39,Fresh Online Services,False,882815134
87170,PURCHASE,2016-01-14 09:51:17,PURCHASE,486.07,Renaissance Hotel,False,882815134
87171,PURCHASE,2016-01-14 09:55:52,PURCHASE,208.36,Hilton Hotels,False,882815134
87172,PURCHASE,2016-01-14 10:12:45,PURCHASE,153.98,Renaissance Hotel,False,882815134
87173,PURCHASE,2016-01-14 12:48:26,PURCHASE,11.71,Rodeway Inn,False,882815134
87174,PURCHASE,2016-01-14 13:48:38,PURCHASE,164.6,Hilton Hotels,False,882815134
87175,PURCHASE,2016-01-14 14:09:01,PURCHASE,368.11,Rodeway Inn,False,882815134
87176,PURCHASE,2016-01-14 14:29:58,PURCHASE,134.52,Hilton Hotels,False,882815134
87177,PURCHASE,2016-01-14 14:33:33,PURCHASE,35.42,Renaissance Hotel,False,882815134
87178,PURCHASE,2016-01-14 19:08:47,PURCHASE,171.17,Rodeway Inn,False,882815134
87179,PURCHASE,2016-01-14 20:00:24,PURCHASE,394.91,Hyatt House,False,882815134
87180,PURCHASE,2016-01-14 20:06:52,PURCHASE,137.52,Rodeway Inn,False,882815134
87181,PURCHASE,2016-01-14 20:17:01,PURCHASE,204.03,Renaissance Hotel,False,882815134
87182,PURCHASE,2016-01-14 20:32:07,PURCHASE,738.42,Hilton Hotels,False,882815134
87183,PURCHASE,2016-01-14 20:39:05,PURCHASE,31.45,Fresh Flowers,False,882815134
87184,PURCHASE,2016-01-14 21:29:17,PURCHASE,66.92,Rodeway Inn,False,882815134
87185,PURCHASE,2016-01-14 21:35:47,PURCHASE,170.3,Hilton Hotels,False,882815134
87186,PURCHASE,2016-01-14 23:21:58,PURCHASE,15.53,Fresh Online Services,False,882815134
87187,PURCHASE,2016-01-14 23:34:55,PURCHASE,40.5,Rodeway Inn,False,882815134
87188,PURCHASE,2016-01-15 01:35:30,PURCHASE,90.69,Renaissance Hotel,False,882815134
87189,PURCHASE,2016-01-15 01:50:03,PURCHASE,64.67,Rodeway Inn,False,882815134
87190,PURCHASE,2016-01-15 02:02:20,PURCHASE,216.69,Rodeway Inn,False,882815134
87191,PURCHASE,2016-01-15 02:10:20,PURCHASE,10.42,Next Day Online Services,False,882815134
87192,PURCHASE,2016-01-15 02:12:30,PURCHASE,214.44,Hyatt House,False,882815134
87193,PURCHASE,2016-01-15 02:14:27,PURCHASE,214.44,Hyatt House,False,882815134
87194,PURCHASE,2016-01-15 02:40:35,PURCHASE,328.47,Renaissance Hotel,False,882815134
87195,PURCHASE,2016-01-15 03:03:32,PURCHASE,187.41,Rodeway Inn,False,882815134
87196,PURCHASE,2016-01-15 03:58:24,PURCHASE,21.61,Rodeway Inn,False,882815134
87197,PURCHASE,2016-01-15 04:33:57,PURCHASE,14.87,Hilton Hotels,False,882815134
87198,PURCHASE,2016-01-15 05:13:19,PURCHASE,61.93,Renaissance Hotel,False,882815134
87199,ADDRESS_VERIFICATION,2016-01-15 06:50:36,ADDRESS_VERIFICATION,0.0,Blue Mountain eCards,False,882815134
87200,PURCHASE,2016-01-15 06:52:07,PURCHASE,22.5,Rodeway Inn,False,882815134
87201,PURCHASE,2016-01-15 07:01:08,PURCHASE,178.55,Renaissance Hotel,False,882815134
87202,PURCHASE,2016-01-15 07:25:26,PURCHASE,72.3,Renaissance Hotel,False,882815134
87203,PURCHASE,2016-01-15 07:54:23,PURCHASE,117.24,Hilton Hotels,False,882815134
87204,PURCHASE,2016-01-15 09:29:16,PURCHASE,91.51,Rodeway Inn,False,882815134
87205,PURCHASE,2016-01-15 11:27:31,PURCHASE,95.39,Hilton Hotels,False,882815134
87206,PURCHASE,2016-01-15 14:43:19,PURCHASE,27.64,Blue Mountain Online Services,False,882815134
87207,PURCHASE,2016-01-15 17:04:42,PURCHASE,172.29,Hilton Hotels,False,882815134
87208,PURCHASE,2016-01-15 17:54:36,PURCHASE,207.33,Renaissance Hotel,False,882815134
87209,PURCHASE,2016-01-15 18:30:08,PURCHASE,80.84,Hilton Hotels,False,882815134
87210,PURCHASE,2016-01-15 18:44:12,PURCHASE,49.7,Fresh Flowers,False,882815134
87211,PURCHASE,2016-01-15 20:10:56,PURCHASE,279.66,Hilton Hotels,False,882815134
87212,PURCHASE,2016-01-15 20:41:09,PURCHASE,451.83,Rodeway Inn,False,882815134
87213,PURCHASE,2016-01-15 21:12:14,PURCHASE,401.94,Renaissance Hotel,False,882815134
87214,PURCHASE,2016-01-15 22:08:33,PURCHASE,53.4,Rodeway Inn,False,882815134
87215,PURCHASE,2016-01-15 22:56:52,PURCHASE,71.05,Renaissance Hotel,False,882815134
87216,PURCHASE,2016-01-15 23:09:46,PURCHASE,139.14,Hilton Hotels,False,882815134
87217,PURCHASE,2016-01-15 23:11:17,PURCHASE,23.41,Hilton Hotels,False,882815134
87218,PURCHASE,2016-01-15 23:19:05,PURCHASE,82.51,Hilton Hotels,False,882815134
87219,REVERSAL,2016-01-15 23:21:35,REVERSAL,82.51,Hilton Hotels,False,882815134
87220,PURCHASE,2016-01-15 23:26:05,PURCHASE,405.03,Renaissance Hotel,False,882815134
